022146 2,WOMENST,431,Imagining Justice: The U.S. and the Carceral Imagination,CCI EI ALP CZ,
022147,AAAS,310S,Conflict Analysis in Africa (Case Studies),S CCI CZ SS,
022147 1,CULANTH,310S,Conflict Analysis in Africa (Case Studies),S CCI CZ SS,
022147 2,PUBPOL,218S,Conflict Analysis in Africa (Case Studies),S CCI CZ SS,
022147 3,RIGHTS,218S,Conflict Analysis in Africa (Case Studies),S CCI CZ SS,
022148,NEUROSCI,590,Special Topics in Neuroscience,,
022151,WXTIAN,814,Protestantism and the Making of Modern China,,
022152,WXTIAN,813,The Christian Movement in China,,
022152 1,RELIGION,780,The Christian Movement in China,,
022155,NEWTEST,870PP,Philippians and Philemon,,
022156,COMPSCI,110,Information Society & Culture: Bass Connections Gateway,STS CZ,
022156 1,ISIS,110,Information Society & Culture: Bass Connections Gateway,STS CZ,
022156 2,PHIL,110,Information Society & Culture: Bass Connections Gateway,STS CZ,
022156 3,PUBPOL,110,Information Society & Culture: Bass Connections Gateway,STS CZ,
022156 4,ISS,110,Information Society & Culture: Bass Connections Gateway,STS CZ,
022157,AAAS,344,Troubling Pasts: Slavery Genocide and Terror,CCI EI ALP SS,
022157 1,CULANTH,344,Troubling Pasts: Slavery Genocide and Terror,CCI EI ALP SS,
022157 2,ICS,343,Troubling Pasts: Slavery Genocide and Terror,CCI EI ALP SS,
022158,HISTORY,110D,Introduction to the History of Law and Governance,EI CZ SS,
022158 1,PUBPOL,161D,Introduction to the History of Law and Governance,EI CZ SS,
022160,AMES,201S,The Israeli-Palestinian Conflict in Films,S CCI EI ALP CZ,
022160 1,AMI,206S,The Israeli-Palestinian Conflict in Films,S CCI EI ALP CZ,
022160 2,JEWISHST,206S,The Israeli-Palestinian Conflict in Films,S CCI EI ALP CZ,
022161,HISTORY,473S,Capstone Seminar: The United States and Europe in the Twentieth Century,S R W CZ,
022163,AMI,325L,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022163 1,ISIS,240L,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022163 2,VMS,288L,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022163 3,ISS,240L,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022164,EDUC,310S,School Dropout and Educational Policy,S CCI R W SS,
022164 1,PUBPOL,244S,School Dropout and Educational Policy,S CCI R W SS,
022165,AAAS,343,Displacements: Migration and Human Trafficking,CCI EI R ALP SS,
022165 1,CULANTH,342,Displacements: Migration and Human Trafficking,CCI EI R ALP SS,
022165 2,LATAMER,343,Displacements: Migration and Human Trafficking,CCI EI R ALP SS,
022165 3,SOCIOL,343,Displacements: Migration and Human Trafficking,CCI EI R ALP SS,
022165 4,RIGHTS,339,Displacements: Migration and Human Trafficking,CCI EI R ALP SS,
022166,LIT,295S,Sex Work: The Politics of Sexual Labor,S CCI SS,
022166 1,SOCIOL,295S,Sex Work: The Politics of Sexual Labor,S CCI SS,
022166 2,SXL,295S,Sex Work: The Politics of Sexual Labor,S CCI SS,
022166 3,WOMENST,295S,Sex Work: The Politics of Sexual Labor,S CCI SS,
022166 4,GSF,295S,Sex Work: The Politics of Sexual Labor,S CCI SS,
022168,HISTORY,114D,Introduction to the History of War Military and Society,EI CZ SS,
022168 1,PUBPOL,160D,Introduction to the History of War Military and Society,EI CZ SS,
022169,GLHLTH,341S,Ethics of Global Infectious Disease Control,CCI EI SS,
022169 1,GLHLTH,341,Ethics of Global Infectious Disease Control,CCI EI SS,
022169 2,GENOME,341,Ethics of Global Infectious Disease Control,CCI EI SS,
022169 3,ICS,299,Ethics of Global Infectious Disease Control,CCI EI SS,
022169 4,SCISOC,341,Ethics of Global Infectious Disease Control,CCI EI SS,
022170,POLSCI,328,International Conflict Resolution,S W SS,
022170 1,POLSCI,428S,International Conflict Resolution,S W SS,
022171,ARTHIST,275LS,Reconstructing Ancient Worlds,S CCI R STS CZ,
022171 1,CLST,252LS,Reconstructing Ancient Worlds,S CCI R STS CZ,
022171 2,VMS,275LS,Reconstructing Ancient Worlds,S CCI R STS CZ,
022172,ECON,111D,Introduction to the History of Economic and Business Cultures,EI CZ SS,
022172 1,HISTORY,107D,Introduction to the History of Economic and Business Cultures,EI CZ SS,
022173,HISTORY,354D,Race: A World History,EI CZ SS,
022173 1,ICS,372D,Race: A World History,EI CZ SS,
022174,GLHLTH,302S,Global Narratives of Living with HIV/AIDS,CCI ALP SS,
022174 1,GLHLTH,302,Global Narratives of Living with HIV/AIDS,CCI ALP SS,
022174 2,ICS,295,Global Narratives of Living with HIV/AIDS,CCI ALP SS,
022175,POLSCI,232,Introduction to Terrorism,CCI SS,
022176,ARTHIST,743S,Anthropology of Media and Mediation,S,
022176 1,CULANTH,743S,Anthropology of Media and Mediation,S,
022176 2,VMS,743S,Anthropology of Media and Mediation,S,
022177,MFAEDA,720,MFAEDA Workshop and Critique I,,
022179,EOS,723,Landscape Hydrology,,
022180,MFAEDA,723,MFAEDA Workshop and Critique IV,,
022181,MFAEDA,722,MFAEDA Workshop and Critique III,,
022182,MFAEDA,721,MFAEDA Workshop and Critique II,,
022184,MEDICINE,228C,Introduction to Medicine - Geriatrics,,
022185,EVANTH,580S,Ethics in Evolutionary Anthropology,S EI STS NS,
022186,ARTHIST,632S,Whitehead Bergson James,S CCI EI ALP CZ,
022186 1,ISIS,632S,Whitehead Bergson James,S CCI EI ALP CZ,
022186 2,LIT,632S,Whitehead Bergson James,S CCI EI ALP CZ,
022186 3,VMS,632S,Whitehead Bergson James,S CCI EI ALP CZ,
022189,STA,561,Probabilistic Machine Learning,QS,
022189 1,STA,561D,Probabilistic Machine Learning,QS,
022189 2,ECE,682D,Probabilistic Machine Learning,QS,
022190,POLSCI,574S,Dissent Disobedience and Revolution,S R SS,
022191,GLHLTH,796,Connections in Global Health: Interdisciplinary Team Projects,R,
022192,AMES,533,Traffic in Women: Cultural Perspectives on Prostitution in Modern China,CCI ALP SS,
022193,AMI,631S,Phenomenology and Media,S CCI R STS ALP CZ,
022193 1,ARTHIST,630S,Phenomenology and Media,S CCI R STS ALP CZ,
022193 2,ISIS,630S,Phenomenology and Media,S CCI R STS ALP CZ,
022193 3,LIT,630S,Phenomenology and Media,S CCI R STS ALP CZ,
022193 4,VMS,630S,Phenomenology and Media,S CCI R STS ALP CZ,
022194,GLHLTH,595,Connections in Global Health: Interdisciplinary Team Projects,R,
022194 1,GLHLTH,795,Connections in Global Health: Interdisciplinary Team Projects,R,
022195,POLSCI,512S,Values and Ideology,S SS,
022195 1,POLSCI,712S,Values and Ideology,S SS,
022197,PUBPOL,807D,Master's Project I,,
022199,NEWTEST,957,Judaism & Christianity: The Parting of the Ways,,
022200,HISTTHEO,807,History and Theology of Byzantine Iconography,,
022201,CHURHST,819,The Body in Early Christian Thought and Practice,,
022203,DANCE,165,Let's Dance! Live Art and Performance,CCI ALP CZ,
022203 1,MUSIC,165,Let's Dance! Live Art and Performance,CCI ALP CZ,
022203 2,THEATRST,104,Let's Dance! Live Art and Performance,CCI ALP CZ,
022205,GLHLTH,303,Global Health Systems,CCI STS SS,
022207,FRENCH,365,Paris: Capital of the Nineteenth Century,CCI FL ALP CZ,
022208,MATH,129,Calculus for Social Science Research,,
022209,FRENCH,390S,Topics in French Literature and Culture,S FL,
022212,POLSCI,329S,Politics in Violence,S R W SS,
022212 1,ICS,329S,Politics in Violence,S R W SS,
022213,SPANISH,310,Translating Spanish-English and English-Spanish,CCI FL ALP,
022213 1,LINGUIST,310,Translating Spanish-English and English-Spanish,CCI FL ALP,
022213 2,LSGS,310,Translating Spanish-English and English-Spanish,CCI FL ALP,
022215,BIOLOGY,148FS,Genomics of Host-Microbe Interactions: The Symbiotic Web,S R STS NS,
022215 1,ENVIRON,148FS,Genomics of Host-Microbe Interactions: The Symbiotic Web,S R STS NS,
022215 2,GENOME,148FS,Genomics of Host-Microbe Interactions: The Symbiotic Web,S R STS NS,
022216,CHURHST,764,Becoming Divine: A History of Eastern Orthodoxy,,
022218,ECE,380,Introduction to Random Signals and Noise,,
022219,ENVIRON,590A,Duke-Administered Study Away: Special Topics,,
022220,ENVIRON,907,DEL: Writing for Environmental Professionals,,
022222,ENERGY,595,Connections in Energy: Interdisciplinary Team Projects,R,
022222 1,ENERGY,795,Connections in Energy: Interdisciplinary Team Projects,R,
022223,NEURO,205C,Neurology,,
022224,NEURO,401C,Neurology Sub-Internship,,
022225,NEURO,402C,Neurology Clerkship,,
022226,NEURO,403C,Clinical Neurology Subspecialties,,
022227,NEURO,404C,Consultative Neurology,,
022228,ENERGY,596-1,Connections in Energy: Interdisciplinary Team Projects,R,
022228 1,ENERGY,796-1,Connections in Energy: Interdisciplinary Team Projects,R,
022229,BME,510,Bayesian Analysis in Biomedical Engineering (GE EL),,
022230,ENERGY,595-1,Connections in Energy: Interdisciplinary Team Projects,R,
022230 1,ENERGY,795-1,Connections in Energy: Interdisciplinary Team Projects,R,
022231,ENERGY,596,Connections in Energy: Interdisciplinary Team Projects,R,
022231 1,ENERGY,796,Connections in Energy: Interdisciplinary Team Projects,R,
022232,ECON,899,Internship,,
022233,HISTORY,154S,Gateway Seminar: Torture in the Modern West,S CCI EI R CZ SS,
022234,ENERGY,630,Transportation and Energy,STS SS,
022234 1,ENVIRON,630,Transportation and Energy,STS SS,
022235,AAAS,385S,Race Gender and Culture of the African Diaspora,S CCI CZ SS,
022235 1,CULANTH,385S,Race Gender and Culture of the African Diaspora,S CCI CZ SS,
022238,ICS,236S,Advanced Research Seminar in Urban Politics and Policymaking,S CCI R W SS,
022238 1,POLSCI,236S,Advanced Research Seminar in Urban Politics and Policymaking,S CCI R W SS,
022238 2,RIGHTS,236S,Advanced Research Seminar in Urban Politics and Policymaking,S CCI R W SS,
022239,ICS,235S,Comparative Urban Politics and Policymaking,S CCI EI SS,
022239 1,POLSCI,235S,Comparative Urban Politics and Policymaking,S CCI EI SS,
022239 2,ICS,213S,Comparative Urban Politics and Policymaking,S CCI EI SS,
022239 3,PUBPOL,285S,Comparative Urban Politics and Policymaking,S CCI EI SS,
022239 4,RIGHTS,235S,Comparative Urban Politics and Policymaking,S CCI EI SS,
022240,ENVIRON,767,Entrepreneurial Experience,,
022241,NEWTEST,770PP,Philippians/Philemon,,
022242,XTIANTHE,968,The Theological Aesthetics of the Image,,
022243,PARISH,784,1979 Book of Common Prayer and the Principles of Anglican Worship,,
022244,NEWTEST,811,Race and Gender in Paul,,
022245,XTIANTHE,841,Political Theology,,
022246,PARISH,813,Introduction to Islam and Christian-Muslim Relations,,
022247,HISTTHEO,808,Patristic Readings of Romans 5-8,,
022248,AAAS,490,Special Topics,,
022249,FRENCH,490-1,Topics in Literature and Neuroscience,,
022249 1,NEUROSCI,290-1,Topics in Literature and Neuroscience,,
022250,AMI,390A,Duke-Administered Study Abroad: Advanced Topics in Film and Video,,
022251,ECE,490L,Special Topics in Electrical and Computer Engineering,,
022254,RADIOL,402C,Breast Imaging,,
022256,RADIOL,404C,Vascular and Interventional Radiology,,
022257,ICS,590S,Topics in International Comparative Studies,S,
022258,CEE,511,Construction Management,,
022260,ECE,550D,Fundamentals of Computer Systems and Engineering,,
022262,TIBETAN,101,Elementary Tibetan I,FL,
022263,ARTS&SCI,596,Bass Connections: Interdisciplinary Team Projects,R,
022263 1,ARTS&SCI,796,Bass Connections: Interdisciplinary Team Projects,R,
022265,COMPSCI,190FS,Focus Program: Topics in Computer Science,S,
022266,CULANTH,323S,Fundamentals of Global Mental Health,R SS,
022266 1,GLHLTH,363S,Fundamentals of Global Mental Health,R SS,
022266 2,PSY,323S,Fundamentals of Global Mental Health,R SS,
022266 3,CULANTH,323,Fundamentals of Global Mental Health,R SS,
022266 4,GLHLTH,363,Fundamentals of Global Mental Health,R SS,
022266 5,PSY,323,Fundamentals of Global Mental Health,R SS,
022267,EDUC,420-1,Elementary Education: Internship,EI,
022275,ARTS&SCI,795-1,Bass Connections: Interdisciplinary Team Projects,R,
022276,ARTS&SCI,595,Bass Connections: Interdisciplinary Team Projects,R,
022276 1,ARTS&SCI,795,Bass Connections: Interdisciplinary Team Projects,R,
022277,COMPSCI,553,Compiler Construction,,
022277 1,ECE,553,Compiler Construction,,
022278,ECE,551D,Programming Data Structures and Algorithms in C++,,
022286,TURKISH,703,Intermediate Turkish,,
022287,TURKISH,702,Elementary Turkish,,
022288,TURKISH,701,Elementary Turkish,,
022289,ARTS&SCI,396-1,Bass Connections: Interdisciplinary Team Projects,R,
022290,ARTS&SCI,396,Bass Connections: Interdisciplinary Team Projects,R,
022291,ARTS&SCI,395-1,Bass Connections: Interdisciplinary Team Projects,,
022292,ARTS&SCI,395,Bass Connections: Interdisciplinary Team Projects,R,
022305,LINGUIST,199FS,Individual Health Behavior and Health Education,S SS,
022306,THEATRST,390A,Duke-Administered Study Abroad: Advanced Special Topics in Theater Studies,,
022307,HISTORY,160S,Gateway Seminar: The Global Sixties: Race Revolution Sexuality,S CCI R W ALP CZ,
022307 1,SXL,160S,Gateway Seminar: The Global Sixties: Race Revolution Sexuality,S CCI R W ALP CZ,
022307 2,WOMENST,160S,Gateway Seminar: The Global Sixties: Race Revolution Sexuality,S CCI R W ALP CZ,
022307 3,GSF,160S,Gateway Seminar: The Global Sixties: Race Revolution Sexuality,S CCI R W ALP CZ,
022308,AMES,341S,Screening the Holocaust: Jews WWII and World Cinema,S CCI EI ALP CZ,
022308 1,AMI,263S,Screening the Holocaust: Jews WWII and World Cinema,S CCI EI ALP CZ,
022308 2,JEWISHST,266S,Screening the Holocaust: Jews WWII and World Cinema,S CCI EI ALP CZ,
022308 3,LIT,263S,Screening the Holocaust: Jews WWII and World Cinema,S CCI EI ALP CZ,
022309,AMI,302SA,Transforming Fiction for Stage and Screen,S W ALP,
022309 1,ENGLISH,272SA,Transforming Fiction for Stage and Screen,S W ALP,
022309 2,THEATRST,282SA,Transforming Fiction for Stage and Screen,S W ALP,
022311,ARTHIST,560SL,Roman Topography: Urban Life and Cityscapes in Ancient Rome,S CCI R CZ SS,
022311 1,CLST,556SL,Roman Topography: Urban Life and Cityscapes in Ancient Rome,S CCI R CZ SS,
022311 2,VMS,570SL,Roman Topography: Urban Life and Cityscapes in Ancient Rome,S CCI R CZ SS,
022315,MOLMED,305B,Research in MOLMED - Translational Pharmacology,,
022316,PCLT,301B,RESEARCH IN - PRIMARY CARE AND LEADERSHIP TRACK,,
022317,POLSCI,209D,Contemporary Constitutional Law,EI SS,
022329,MFAEDA,703,Continuity and Change in Experimental and Documentary Arts,,
022331,AMI,325A,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022331 1,ISIS,240A,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022331 2,VMS,288A,Fundamentals of Web-Based Multimedia Communications,R ALP QS,
022332,ISIS,380SA,Digital Cities and the Cartographic Imagination,S R STS CZ,
022332 1,VMS,380SA,Digital Cities and the Cartographic Imagination,S R STS CZ,
022338,FUQINTRD,693,Irrational Choices Unconscious Decisions & Market Failure,,
022339,FUQINTRD,693E,Irrational Choices Unconscious Decisions & Market Failure,,
022340,HLTHMGMT,707,Health Care Global Market Analysis,,
022341,HLTHMGMT,718E,Life Science Product Strategy,,
022342,ENRGYENV,898H,Special Topics,,
022343,ENRGYENV,625,Energy Markets and Innovation,,
022344,ENRGYENV,627,Sustainable Business Strategy,,
022344 1,STRATEGY,627,Sustainable Business Strategy,,
022345,MANAGEMT,741,Sports Business,,
022346,MGRECON,787,Behavioral Economics,,
022347,STRATEGY,847,Managing Challenged Businesses,,
022348,STRATEGY,848,New Ventures 1: Opportunity Evaluation,,
022349,STRATEGY,849,New Ventures 2: Strategy Development I,,
022350,STRATEGY,850,New Ventures 2: Strategy Development 2,,
022351,STRATEGY,851,New Ventures 3: Operating Plan Development 1,,
022352,STRATEGY,852,New Ventures 3: Operating Plan Development 2,,
022354,STRATEGY,841E,Strategy Implementation,,
022355,MANAGEMT,738E,Managing Innovation in a Global Organization,,
022357,PHYASST,349,Surgical Oncology,,
022359,EOS,791-1,Independent Study,,
022360,HISTORY,345D,North American Environmental History,EI STS CZ,
022360 1,PUBPOL,278D,North American Environmental History,EI STS CZ,
022361,PUBPOL,414S,Research in Human Rights,S CCI EI R SS,
022362,ISIS,592,Independent Study,,
022363,ISIS,591,Independent Study,,
022363 1,ISS,591,Independent Study,,
022364,ECON,346,Philosophical and Conceptual Problems of Entrepreneurship,SS,
022364 1,PHIL,447,Philosophical and Conceptual Problems of Entrepreneurship,SS,
022364 2,I&E,447,Philosophical and Conceptual Problems of Entrepreneurship,SS,
022371,GERMAN,716,Cultural Foundations in German Studies from 1800 to present,,
022374,LAW,515,Contract Drafting for the Finance Lawyer,,
022378,LAW,333,Science Law and Policy,,
022379,ENVIRON,708,Silviculture Prescription,,
022380,LAW,334,Civil Rights Litigation,,
022381,LAW,556,Second Amendment: History Theory and Practice,,
022383,LAW,679,Duke Law in DC: Externship,,
022390,ENERGY,395,Connections in Energy: Interdisciplinary Team Projects,R,
022391,ENERGY,395-1,Connections in Energy: Interdisciplinary Team Projects,R,
022392,GLHLTH,395,Connections in Global Health: Interdisciplinary Team Projects,R,
022393,GLHLTH,395-1,Connections in Global Health: Interdisciplinary Team Projects,R,
022395,GLHLTH,396,Connections in Global Health: Interdisciplinary Team Projects,R,
022396,ENERGY,396-1,Connections in Energy: Interdisciplinary Team Projects,R,
022397,ENERGY,396,Connections in Energy: Interdisciplinary Team Projects,R,
022403,BIOSTAT,801,Biostatistics Career Preparation and Development I,,
022404,BIOSTAT,802,Biostatistics and  Career Preparation and Development II,,
022405,AMES,720,Professionalization Workshop in Middle East Studies,,
